entity_id,state,last_changed
sensor.lemmens_deseyn_load_warmtepomp,78.92218575833333,2025-12-04T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,78.34446102027778,2025-12-04T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.03333365888888,2025-12-04T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,78.58892706722223,2025-12-04T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,78.27770591472222,2025-12-04T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,78.438976135,2025-12-04T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3172.0009406211116,2025-12-04T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4202.916745961945,2025-12-04T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4277.402200827778,2025-12-04T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4361.6259752069445,2025-12-04T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3784.6182032133333,2025-12-04T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.2643201363889,2025-12-04T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4104.439098334722,2025-12-04T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1353.7184407116667,2025-12-04T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,357.0427883669444,2025-12-04T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1594.2455746080552,2025-12-04T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0166667155556,2025-12-04T17:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1547.9176886197222,2025-12-04T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1720.0937493355557,2025-12-04T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4034.095009411667,2025-12-04T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3858.5545036588887,2025-12-04T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1820.4395631769446,2025-12-04T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,654.342585265,2025-12-04T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1645.8897461774998,2025-12-05T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2153.55672543,2025-12-05T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2289.472248595833,2025-12-05T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1027.9017986763888,2025-12-05T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1768.9067473247223,2025-12-05T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3606.451255413333,2025-12-05T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3016.8801255830554,2025-12-05T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1537.4543353747222,2025-12-05T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2005.2620926888887,2025-12-05T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2155.491740793889,2025-12-05T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.3750106844445,2025-12-05T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1924.1813773761107,2025-12-05T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.34998099583333,2025-12-05T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1574.1410215636108,2025-12-05T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0166663877778,2025-12-05T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.03333495972225,2025-12-05T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,267.05271656555556,2025-12-05T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1367.8662854308332,2025-12-05T17:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1864.4499817111111,2025-12-05T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,941.0981970144444,2025-12-05T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1350.4186282919445,2025-12-05T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2012.5359798036109,2025-12-05T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1323.4354021958334,2025-12-05T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,920.7919728788888,2025-12-05T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1865.7532313105555,2025-12-06T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,437.32228583888883,2025-12-06T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1727.0309479333334,2025-12-06T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1838.90100591,2025-12-06T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0833356327778,2025-12-06T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1903.7922277619446,2025-12-06T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1877.955489475278,2025-12-06T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,513.9996377627778,2025-12-06T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2075.5583680230557,2025-12-06T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264.67498748500003,2025-12-06T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1738.0889306008332,2025-12-06T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0250002063889,2025-12-06T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.075001215,2025-12-06T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2293.269990331111,2025-12-06T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,757.6284431261112,2025-12-06T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.1916718275,2025-12-06T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1409.5013096580553,2025-12-06T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.1083363819444,2025-12-06T17:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0833343988889,2025-12-06T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1551.5409832272223,2025-12-06T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.02500001861114,2025-12-06T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0666682913889,2025-12-06T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1586.233923032778,2025-12-06T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0416674136111,2025-12-06T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,406.3992101269444,2025-12-07T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1423.53657913,2025-12-07T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0583457305556,2025-12-07T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1666.391193376389,2025-12-07T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.03333515805554,2025-12-07T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,637.8198617886111,2025-12-07T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1469.2217662355554,2025-12-07T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,369.21223626361115,2025-12-07T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2057.6183983891665,2025-12-07T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264.6166072036111,2025-12-07T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1736.9283640655556,2025-12-07T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.0333358075,2025-12-07T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265,2025-12-07T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2689.4787469372222,2025-12-07T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.10000293527776,2025-12-07T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265,2025-12-07T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265,2025-12-07T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,265.01666708166664,2025-12-07T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,85.34098484527777,2025-12-07T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.14167182027778,2025-12-07T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.25000619083333,2025-12-07T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.65835276666667,2025-12-07T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.40834441694444,2025-12-08T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.00833337805555,2025-12-08T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,395.10935303666673,2025-12-08T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,115.59774080555555,2025-12-08T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1459.167321573889,2025-12-08T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,676.7045663347222,2025-12-08T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264.29205824111114,2025-12-08T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1821.0625945374998,2025-12-08T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264.35866988916666,2025-12-08T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264.6416553816667,2025-12-08T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264.43304242333335,2025-12-08T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264,2025-12-08T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264,2025-12-08T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,253.26955651055553,2025-12-08T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.89166293166667,2025-12-08T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1257.0137258019442,2025-12-08T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,615.4274089952778,2025-12-08T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,894.2181793469443,2025-12-08T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1191.1591671297222,2025-12-09T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264.20791417916666,2025-12-09T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4766.836900275278,2025-12-09T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,699.7098098269445,2025-12-09T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1394.795093801111,2025-12-09T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1024.9628918630558,2025-12-09T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,753.1208829163888,2025-12-09T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1542.1369587294446,2025-12-09T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264,2025-12-09T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,264,2025-12-09T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,618.4531008391667,2025-12-09T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1253.8466095830556,2025-12-09T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.58332246638889,2025-12-10T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.91666377722223,2025-12-10T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2255.3437987919447,2025-12-10T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1077.6922727333333,2025-12-10T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,302.4809081638889,2025-12-10T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,258.4537685463889,2025-12-10T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.21664616333334,2025-12-10T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1401.1849748077777,2025-12-10T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,274.16667137444443,2025-12-10T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,207.9747366536111,2025-12-10T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.96666604861112,2025-12-10T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80,2025-12-10T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80,2025-12-10T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1047.1560875744444,2025-12-10T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,274.3166783616667,2025-12-10T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,329.17228533694447,2025-12-10T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2453.3838152266667,2025-12-10T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,274.3939520347222,2025-12-10T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2409.623691834722,2025-12-10T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,274.9976087277778,2025-12-11T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1626.620285221111,2025-12-11T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4004.881471388055,2025-12-11T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,667.2383819258333,2025-12-11T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3154.928811316944,2025-12-11T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,274.24167459694445,2025-12-11T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2977.1389880311112,2025-12-11T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,120.94219543277778,2025-12-11T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.21667242833333,2025-12-11T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.30561473694445,2025-12-11T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.46107292722222,2025-12-11T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.58889998138889,2025-12-11T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.05000269777777,2025-12-11T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.02754975666666,2025-12-11T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.08078956416666,2025-12-11T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.98333210944445,2025-12-11T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.01666863027778,2025-12-11T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.0166681286111,2025-12-11T17:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.00833283777779,2025-12-11T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.02500046861111,2025-12-11T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.08449860972222,2025-12-11T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.20717252472222,2025-12-11T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1427.1047962016667,2025-12-11T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4632.361996509167,2025-12-11T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1214.1385397366666,2025-12-12T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3028.5656326069443,2025-12-12T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3181.85402694,2025-12-12T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2462.0819297138887,2025-12-12T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,963.4419425555556,2025-12-12T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2440.874252526111,2025-12-12T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,985.3101981241666,2025-12-12T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2687.0485786830554,2025-12-12T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,273.90934341472223,2025-12-12T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1579.9256049086114,2025-12-12T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,679.9143981963889,2025-12-12T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,228.9183942638889,2025-12-12T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.1510988025,2025-12-12T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.00833382944445,2025-12-12T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.23333903416666,2025-12-12T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.15000552916666,2025-12-12T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.10833957972223,2025-12-12T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.07500198305556,2025-12-12T17:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.19025618111111,2025-12-12T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.8166452575,2025-12-12T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.12651266527779,2025-12-12T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.3166751675,2025-12-12T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.64842007805555,2025-12-12T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.06666831166666,2025-12-12T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.17500572666667,2025-12-13T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.19831350111112,2025-12-13T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1596.0869637291669,2025-12-13T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,268.7719647558333,2025-12-13T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,258.97317500749995,2025-12-13T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.05000048166666,2025-12-13T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.12500286,2025-12-13T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.06666767166666,2025-12-13T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.12500078583334,2025-12-13T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.04999989694444,2025-12-13T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.20000480333333,2025-12-13T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.99803521555556,2025-12-13T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.11030026472223,2025-12-13T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.99166650694444,2025-12-13T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.17567600138888,2025-12-13T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.19957284222222,2025-12-13T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2249.604615554444,2025-12-13T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,689.5513477344444,2025-12-13T17:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,85.03396198611111,2025-12-13T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,259.7134151791667,2025-12-13T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,224.29761724333335,2025-12-13T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.0166680588889,2025-12-13T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,228.51306841388887,2025-12-13T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4253.610418212223,2025-12-13T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4299.951596468889,2025-12-14T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4465.386278940833,2025-12-14T01:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4808.516139029166,2025-12-14T02:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1832.0583230952777,2025-12-14T03:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,4034.5080248608333,2025-12-14T04:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1590.0854822686113,2025-12-14T05:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1624.9346815427778,2025-12-14T06:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,3237.938796986389,2025-12-14T07:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,820.8982908858333,2025-12-14T08:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2577.955598696111,2025-12-14T09:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,273.6167809727778,2025-12-14T10:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,842.9191514402777,2025-12-14T11:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,2774.587337448889,2025-12-14T12:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,273.91427899027775,2025-12-14T13:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,762.0824553697224,2025-12-14T14:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,274.02236459555553,2025-12-14T15:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,929.9717960072221,2025-12-14T16:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1273.2583030730555,2025-12-14T17:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,666.374214353889,2025-12-14T18:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,1349.9273076458333,2025-12-14T19:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,79.18608922277778,2025-12-14T20:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,347.8228403791666,2025-12-14T21:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,471.22957111361114,2025-12-14T22:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.01666666888889,2025-12-14T23:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,470.2530795980556,2025-12-15T00:00:00.000Z
sensor.lemmens_deseyn_load_warmtepomp,80.15833831111111,2025-12-15T01:00:00.000Z
